interval_id,source,window_index,channel_index,channel,start_sample_in_window,stop_sample_in_window_exclusive,start_seconds_in_window,end_seconds_in_window,start_seconds_in_recording,end_seconds_in_recording,duration_seconds,mean_probability,max_probability
manual_ground_truth_w0089_c47_i001,manual_ground_truth,89,47,P7,1670,2419,6.68,9.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0089_c48_i000,manual_ground_truth,89,48,P8,163,960,0.652,3.84,445.652,448.84,3.1879999999999997,,
manual_ground_truth_w0089_c48_i001,manual_ground_truth,89,48,P8,1670,2419,6.68,9.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0089_c57_i000,manual_ground_truth,89,57,O1,163,960,0.652,3.84,445.652,448.84,3.1879999999999997,,
manual_ground_truth_w0089_c57_i001,manual_ground_truth,89,57,O1,1670,2419,6.68,9.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0089_c58_i000,manual_ground_truth,89,58,O2,163,960,0.652,3.84,445.652,448.84,3.1879999999999997,,
manual_ground_truth_w0089_c58_i001,manual_ground_truth,89,58,O2,1670,2419,6.68,9.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c01_i000,manual_ground_truth,90,1,Fp1,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c01_i001,manual_ground_truth,90,1,Fp1,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c02_i000,manual_ground_truth,90,2,Fp2,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c02_i001,manual_ground_truth,90,2,Fp2,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c07_i000,manual_ground_truth,90,7,Fz,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c07_i001,manual_ground_truth,90,7,Fz,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c11_i000,manual_ground_truth,90,11,F4,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c11_i001,manual_ground_truth,90,11,F4,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c14_i000,manual_ground_truth,90,14,F7,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c14_i001,manual_ground_truth,90,14,F7,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c15_i000,manual_ground_truth,90,15,F8,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c15_i001,manual_ground_truth,90,15,F8,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c25_i000,manual_ground_truth,90,25,Cz,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c25_i001,manual_ground_truth,90,25,Cz,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c28_i000,manual_ground_truth,90,28,C3,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c28_i001,manual_ground_truth,90,28,C3,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c29_i000,manual_ground_truth,90,29,C4,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c29_i001,manual_ground_truth,90,29,C4,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c32_i000,manual_ground_truth,90,32,T7,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c32_i001,manual_ground_truth,90,32,T7,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c33_i000,manual_ground_truth,90,33,T8,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c33_i001,manual_ground_truth,90,33,T8,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c42_i000,manual_ground_truth,90,42,Pz,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c42_i001,manual_ground_truth,90,42,Pz,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c43_i000,manual_ground_truth,90,43,P3,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c43_i001,manual_ground_truth,90,43,P3,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c44_i000,manual_ground_truth,90,44,P4,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c44_i001,manual_ground_truth,90,44,P4,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c47_i000,manual_ground_truth,90,47,P7,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c47_i001,manual_ground_truth,90,47,P7,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c48_i000,manual_ground_truth,90,48,P8,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c48_i001,manual_ground_truth,90,48,P8,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c57_i000,manual_ground_truth,90,57,O1,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c57_i001,manual_ground_truth,90,57,O1,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0090_c58_i000,manual_ground_truth,90,58,O2,420,1169,1.68,4.676,451.68,454.676,2.9960000000000004,,
manual_ground_truth_w0090_c58_i001,manual_ground_truth,90,58,O2,1951,2500,7.804,10.0,457.804,460.0,2.1959999999999997,,
manual_ground_truth_w0091_c01_i000,manual_ground_truth,91,1,Fp1,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c01_i001,manual_ground_truth,91,1,Fp1,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c02_i000,manual_ground_truth,91,2,Fp2,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c02_i001,manual_ground_truth,91,2,Fp2,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c07_i000,manual_ground_truth,91,7,Fz,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c07_i001,manual_ground_truth,91,7,Fz,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c11_i000,manual_ground_truth,91,11,F4,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c11_i001,manual_ground_truth,91,11,F4,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c14_i000,manual_ground_truth,91,14,F7,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c14_i001,manual_ground_truth,91,14,F7,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c15_i000,manual_ground_truth,91,15,F8,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c15_i001,manual_ground_truth,91,15,F8,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c25_i000,manual_ground_truth,91,25,Cz,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c25_i001,manual_ground_truth,91,25,Cz,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c28_i000,manual_ground_truth,91,28,C3,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c28_i001,manual_ground_truth,91,28,C3,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c29_i000,manual_ground_truth,91,29,C4,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c29_i001,manual_ground_truth,91,29,C4,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c32_i000,manual_ground_truth,91,32,T7,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c32_i001,manual_ground_truth,91,32,T7,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c33_i000,manual_ground_truth,91,33,T8,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c33_i001,manual_ground_truth,91,33,T8,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c42_i000,manual_ground_truth,91,42,Pz,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c42_i001,manual_ground_truth,91,42,Pz,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c43_i000,manual_ground_truth,91,43,P3,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c43_i001,manual_ground_truth,91,43,P3,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c44_i000,manual_ground_truth,91,44,P4,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c44_i001,manual_ground_truth,91,44,P4,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c47_i000,manual_ground_truth,91,47,P7,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c47_i001,manual_ground_truth,91,47,P7,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c48_i000,manual_ground_truth,91,48,P8,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c48_i001,manual_ground_truth,91,48,P8,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c57_i000,manual_ground_truth,91,57,O1,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c57_i001,manual_ground_truth,91,57,O1,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0091_c58_i000,manual_ground_truth,91,58,O2,701,1474,2.804,5.896,457.804,460.896,3.092,,
manual_ground_truth_w0091_c58_i001,manual_ground_truth,91,58,O2,2076,2500,8.304,10.0,463.304,465.0,1.6959999999999997,,
manual_ground_truth_w0092_c01_i000,manual_ground_truth,92,1,Fp1,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c01_i001,manual_ground_truth,92,1,Fp1,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c01_i002,manual_ground_truth,92,1,Fp1,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c02_i000,manual_ground_truth,92,2,Fp2,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c02_i001,manual_ground_truth,92,2,Fp2,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c02_i002,manual_ground_truth,92,2,Fp2,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c07_i000,manual_ground_truth,92,7,Fz,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c07_i001,manual_ground_truth,92,7,Fz,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c07_i002,manual_ground_truth,92,7,Fz,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c11_i000,manual_ground_truth,92,11,F4,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c11_i001,manual_ground_truth,92,11,F4,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c11_i002,manual_ground_truth,92,11,F4,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c14_i000,manual_ground_truth,92,14,F7,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c14_i001,manual_ground_truth,92,14,F7,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c14_i002,manual_ground_truth,92,14,F7,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c15_i000,manual_ground_truth,92,15,F8,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c15_i001,manual_ground_truth,92,15,F8,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c15_i002,manual_ground_truth,92,15,F8,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c25_i000,manual_ground_truth,92,25,Cz,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c25_i001,manual_ground_truth,92,25,Cz,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c25_i002,manual_ground_truth,92,25,Cz,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c28_i000,manual_ground_truth,92,28,C3,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c28_i001,manual_ground_truth,92,28,C3,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c28_i002,manual_ground_truth,92,28,C3,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c29_i000,manual_ground_truth,92,29,C4,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c29_i001,manual_ground_truth,92,29,C4,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c29_i002,manual_ground_truth,92,29,C4,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c32_i000,manual_ground_truth,92,32,T7,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c32_i001,manual_ground_truth,92,32,T7,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c32_i002,manual_ground_truth,92,32,T7,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c33_i000,manual_ground_truth,92,33,T8,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c33_i001,manual_ground_truth,92,33,T8,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c33_i002,manual_ground_truth,92,33,T8,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c42_i000,manual_ground_truth,92,42,Pz,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c42_i001,manual_ground_truth,92,42,Pz,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c42_i002,manual_ground_truth,92,42,Pz,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c43_i000,manual_ground_truth,92,43,P3,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c43_i001,manual_ground_truth,92,43,P3,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c43_i002,manual_ground_truth,92,43,P3,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c44_i000,manual_ground_truth,92,44,P4,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c44_i001,manual_ground_truth,92,44,P4,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c44_i002,manual_ground_truth,92,44,P4,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c47_i000,manual_ground_truth,92,47,P7,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c47_i001,manual_ground_truth,92,47,P7,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c47_i002,manual_ground_truth,92,47,P7,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c48_i000,manual_ground_truth,92,48,P8,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c48_i001,manual_ground_truth,92,48,P8,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c48_i002,manual_ground_truth,92,48,P8,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c57_i000,manual_ground_truth,92,57,O1,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c57_i001,manual_ground_truth,92,57,O1,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c57_i002,manual_ground_truth,92,57,O1,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0092_c58_i000,manual_ground_truth,92,58,O2,0,224,0.0,0.896,460.0,460.896,0.896,,
manual_ground_truth_w0092_c58_i001,manual_ground_truth,92,58,O2,826,1792,3.304,7.168,463.304,467.168,3.8640000000000003,,
manual_ground_truth_w0092_c58_i002,manual_ground_truth,92,58,O2,2406,2500,9.624,10.0,469.624,470.0,0.37599999999999945,,
manual_ground_truth_w0093_c01_i000,manual_ground_truth,93,1,Fp1,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c01_i001,manual_ground_truth,93,1,Fp1,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c02_i000,manual_ground_truth,93,2,Fp2,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c02_i001,manual_ground_truth,93,2,Fp2,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c07_i000,manual_ground_truth,93,7,Fz,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c07_i001,manual_ground_truth,93,7,Fz,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c11_i000,manual_ground_truth,93,11,F4,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c11_i001,manual_ground_truth,93,11,F4,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c14_i000,manual_ground_truth,93,14,F7,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c14_i001,manual_ground_truth,93,14,F7,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c15_i000,manual_ground_truth,93,15,F8,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c15_i001,manual_ground_truth,93,15,F8,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c25_i000,manual_ground_truth,93,25,Cz,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c25_i001,manual_ground_truth,93,25,Cz,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c28_i000,manual_ground_truth,93,28,C3,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c28_i001,manual_ground_truth,93,28,C3,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c29_i000,manual_ground_truth,93,29,C4,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c29_i001,manual_ground_truth,93,29,C4,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c32_i000,manual_ground_truth,93,32,T7,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c32_i001,manual_ground_truth,93,32,T7,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c33_i000,manual_ground_truth,93,33,T8,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c33_i001,manual_ground_truth,93,33,T8,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c42_i000,manual_ground_truth,93,42,Pz,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c42_i001,manual_ground_truth,93,42,Pz,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c43_i000,manual_ground_truth,93,43,P3,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c43_i001,manual_ground_truth,93,43,P3,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c44_i000,manual_ground_truth,93,44,P4,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c44_i001,manual_ground_truth,93,44,P4,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c47_i000,manual_ground_truth,93,47,P7,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c47_i001,manual_ground_truth,93,47,P7,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c48_i000,manual_ground_truth,93,48,P8,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c48_i001,manual_ground_truth,93,48,P8,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c57_i000,manual_ground_truth,93,57,O1,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c57_i001,manual_ground_truth,93,57,O1,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0093_c58_i000,manual_ground_truth,93,58,O2,0,542,0.0,2.168,465.0,467.168,2.168,,
manual_ground_truth_w0093_c58_i001,manual_ground_truth,93,58,O2,1156,1976,4.624,7.904,469.624,472.904,3.2800000000000002,,
manual_ground_truth_w0094_c01_i000,manual_ground_truth,94,1,Fp1,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c01_i001,manual_ground_truth,94,1,Fp1,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c02_i000,manual_ground_truth,94,2,Fp2,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c02_i001,manual_ground_truth,94,2,Fp2,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c07_i000,manual_ground_truth,94,7,Fz,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c07_i001,manual_ground_truth,94,7,Fz,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c11_i000,manual_ground_truth,94,11,F4,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c11_i001,manual_ground_truth,94,11,F4,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c14_i000,manual_ground_truth,94,14,F7,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c14_i001,manual_ground_truth,94,14,F7,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c15_i000,manual_ground_truth,94,15,F8,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c15_i001,manual_ground_truth,94,15,F8,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c25_i000,manual_ground_truth,94,25,Cz,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c25_i001,manual_ground_truth,94,25,Cz,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c28_i000,manual_ground_truth,94,28,C3,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c28_i001,manual_ground_truth,94,28,C3,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c29_i000,manual_ground_truth,94,29,C4,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c29_i001,manual_ground_truth,94,29,C4,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c32_i000,manual_ground_truth,94,32,T7,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c32_i001,manual_ground_truth,94,32,T7,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c33_i000,manual_ground_truth,94,33,T8,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c33_i001,manual_ground_truth,94,33,T8,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c42_i000,manual_ground_truth,94,42,Pz,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c42_i001,manual_ground_truth,94,42,Pz,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c43_i000,manual_ground_truth,94,43,P3,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c43_i001,manual_ground_truth,94,43,P3,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c44_i000,manual_ground_truth,94,44,P4,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c44_i001,manual_ground_truth,94,44,P4,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c47_i000,manual_ground_truth,94,47,P7,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c47_i001,manual_ground_truth,94,47,P7,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c48_i000,manual_ground_truth,94,48,P8,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c48_i001,manual_ground_truth,94,48,P8,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c57_i000,manual_ground_truth,94,57,O1,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c57_i001,manual_ground_truth,94,57,O1,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0094_c58_i000,manual_ground_truth,94,58,O2,0,726,0.0,2.904,470.0,472.904,2.904,,
manual_ground_truth_w0094_c58_i001,manual_ground_truth,94,58,O2,1377,2234,5.508,8.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c01_i000,manual_ground_truth,95,1,Fp1,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c02_i000,manual_ground_truth,95,2,Fp2,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c07_i000,manual_ground_truth,95,7,Fz,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c11_i000,manual_ground_truth,95,11,F4,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c14_i000,manual_ground_truth,95,14,F7,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c15_i000,manual_ground_truth,95,15,F8,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c25_i000,manual_ground_truth,95,25,Cz,127,984,0.508,3.936,475.508,478.936,3.428,,
manual_ground_truth_w0095_c28_i000,manual_ground_truth,95,28,C3,127,984,0.508,3.936,475.508,478.936,3.428,,
