interval_id,source,window_index,channel_index,channel,start_sample_in_window,stop_sample_in_window_exclusive,start_seconds_in_window,end_seconds_in_window,start_seconds_in_recording,end_seconds_in_recording,duration_seconds,mean_probability,max_probability
manual_ground_truth_w0099_c58_i000,manual_ground_truth,99,58,O2,1800,2006,7.2,8.024,502.2,503.024,0.823999999999999,,
manual_ground_truth_w0100_c43_i000,manual_ground_truth,100,43,P3,550,756,2.2,3.024,502.2,503.024,0.8239999999999998,,
manual_ground_truth_w0100_c44_i000,manual_ground_truth,100,44,P4,550,756,2.2,3.024,502.2,503.024,0.8239999999999998,,
manual_ground_truth_w0100_c47_i000,manual_ground_truth,100,47,P7,550,756,2.2,3.024,502.2,503.024,0.8239999999999998,,
manual_ground_truth_w0100_c48_i000,manual_ground_truth,100,48,P8,550,756,2.2,3.024,502.2,503.024,0.8239999999999998,,
manual_ground_truth_w0100_c57_i000,manual_ground_truth,100,57,O1,550,756,2.2,3.024,502.2,503.024,0.8239999999999998,,
manual_ground_truth_w0100_c58_i000,manual_ground_truth,100,58,O2,550,756,2.2,3.024,502.2,503.024,0.8239999999999998,,
manual_ground_truth_w0101_c43_i000,manual_ground_truth,101,43,P3,2327,2497,9.308,9.988,514.308,514.988,0.6799999999999997,,
manual_ground_truth_w0101_c44_i000,manual_ground_truth,101,44,P4,2327,2497,9.308,9.988,514.308,514.988,0.6799999999999997,,
manual_ground_truth_w0101_c47_i000,manual_ground_truth,101,47,P7,2327,2497,9.308,9.988,514.308,514.988,0.6799999999999997,,
manual_ground_truth_w0101_c48_i000,manual_ground_truth,101,48,P8,2327,2497,9.308,9.988,514.308,514.988,0.6799999999999997,,
manual_ground_truth_w0101_c57_i000,manual_ground_truth,101,57,O1,2327,2497,9.308,9.988,514.308,514.988,0.6799999999999997,,
manual_ground_truth_w0101_c58_i000,manual_ground_truth,101,58,O2,2327,2497,9.308,9.988,514.308,514.988,0.6799999999999997,,
manual_ground_truth_w0102_c43_i000,manual_ground_truth,102,43,P3,1077,1247,4.308,4.988,514.308,514.988,0.6800000000000006,,
manual_ground_truth_w0102_c44_i000,manual_ground_truth,102,44,P4,1077,1247,4.308,4.988,514.308,514.988,0.6800000000000006,,
manual_ground_truth_w0102_c47_i000,manual_ground_truth,102,47,P7,1077,1247,4.308,4.988,514.308,514.988,0.6800000000000006,,
manual_ground_truth_w0102_c48_i000,manual_ground_truth,102,48,P8,1077,1247,4.308,4.988,514.308,514.988,0.6800000000000006,,
manual_ground_truth_w0102_c57_i000,manual_ground_truth,102,57,O1,1077,1247,4.308,4.988,514.308,514.988,0.6800000000000006,,
manual_ground_truth_w0102_c58_i000,manual_ground_truth,102,58,O2,1077,1247,4.308,4.988,514.308,514.988,0.6800000000000006,,
manual_ground_truth_w0104_c43_i000,manual_ground_truth,104,43,P3,1628,1797,6.512,7.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0104_c44_i000,manual_ground_truth,104,44,P4,1628,1797,6.512,7.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0104_c47_i000,manual_ground_truth,104,47,P7,1628,1797,6.512,7.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0104_c48_i000,manual_ground_truth,104,48,P8,1628,1797,6.512,7.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0104_c57_i000,manual_ground_truth,104,57,O1,1628,1797,6.512,7.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0104_c58_i000,manual_ground_truth,104,58,O2,1628,1797,6.512,7.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0105_c43_i000,manual_ground_truth,105,43,P3,378,547,1.512,2.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0105_c44_i000,manual_ground_truth,105,44,P4,378,547,1.512,2.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0105_c47_i000,manual_ground_truth,105,47,P7,378,547,1.512,2.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0105_c48_i000,manual_ground_truth,105,48,P8,378,547,1.512,2.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0105_c57_i000,manual_ground_truth,105,57,O1,378,547,1.512,2.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0105_c58_i000,manual_ground_truth,105,58,O2,378,547,1.512,2.188,526.512,527.188,0.6760000000000002,,
manual_ground_truth_w0125_c02_i002,manual_ground_truth,125,2,Fp2,1404,1562,5.616,6.248,630.616,631.248,0.6320000000000006,,
manual_ground_truth_w0125_c07_i002,manual_ground_truth,125,7,Fz,1404,1562,5.616,6.248,630.616,631.248,0.6320000000000006,,
manual_ground_truth_w0125_c11_i002,manual_ground_truth,125,11,F4,1404,1562,5.616,6.248,630.616,631.248,0.6320000000000006,,
manual_ground_truth_w0125_c15_i002,manual_ground_truth,125,15,F8,1404,1562,5.616,6.248,630.616,631.248,0.6320000000000006,,
manual_ground_truth_w0125_c29_i002,manual_ground_truth,125,29,C4,1404,1562,5.616,6.248,630.616,631.248,0.6320000000000006,,
manual_ground_truth_w0125_c33_i002,manual_ground_truth,125,33,T8,1404,1562,5.616,6.248,630.616,631.248,0.6320000000000006,,
manual_ground_truth_w0126_c02_i000,manual_ground_truth,126,2,Fp2,154,312,0.616,1.248,630.616,631.248,0.632,,
manual_ground_truth_w0126_c07_i000,manual_ground_truth,126,7,Fz,154,312,0.616,1.248,630.616,631.248,0.632,,
manual_ground_truth_w0126_c11_i000,manual_ground_truth,126,11,F4,154,312,0.616,1.248,630.616,631.248,0.632,,
manual_ground_truth_w0126_c15_i000,manual_ground_truth,126,15,F8,154,312,0.616,1.248,630.616,631.248,0.632,,
manual_ground_truth_w0126_c29_i000,manual_ground_truth,126,29,C4,154,312,0.616,1.248,630.616,631.248,0.632,,
manual_ground_truth_w0126_c33_i000,manual_ground_truth,126,33,T8,154,312,0.616,1.248,630.616,631.248,0.632,,
manual_ground_truth_w0152_c07_i000,manual_ground_truth,152,7,Fz,1426,2500,5.704,10.0,765.704,770.0,4.296,,
manual_ground_truth_w0152_c28_i000,manual_ground_truth,152,28,C3,1426,2500,5.704,10.0,765.704,770.0,4.296,,
manual_ground_truth_w0152_c29_i000,manual_ground_truth,152,29,C4,1426,2500,5.704,10.0,765.704,770.0,4.296,,
manual_ground_truth_w0152_c47_i000,manual_ground_truth,152,47,P7,1426,2500,5.704,10.0,765.704,770.0,4.296,,
manual_ground_truth_w0153_c29_i000,manual_ground_truth,153,29,C4,176,2323,0.704,9.292,765.704,774.292,8.588,,
manual_ground_truth_w0154_c47_i000,manual_ground_truth,154,47,P7,0,1073,0.0,4.292,770.0,774.292,4.292,,
manual_ground_truth_w0158_c28_i000,manual_ground_truth,158,28,C3,1438,2500,5.752,10.0,795.752,800.0,4.248,,
manual_ground_truth_w0158_c29_i000,manual_ground_truth,158,29,C4,1438,2500,5.752,10.0,795.752,800.0,4.248,,
manual_ground_truth_w0159_c28_i000,manual_ground_truth,159,28,C3,188,2408,0.752,9.632,795.752,804.632,8.879999999999999,,
manual_ground_truth_w0159_c29_i000,manual_ground_truth,159,29,C4,188,2408,0.752,9.632,795.752,804.632,8.879999999999999,,
manual_ground_truth_w0160_c28_i000,manual_ground_truth,160,28,C3,0,1158,0.0,4.632,800.0,804.632,4.632,,
manual_ground_truth_w0160_c29_i000,manual_ground_truth,160,29,C4,0,1158,0.0,4.632,800.0,804.632,4.632,,
manual_ground_truth_w0160_c47_i000,manual_ground_truth,160,47,P7,0,1158,0.0,4.632,800.0,804.632,4.632,,
manual_ground_truth_w0165_c02_i000,manual_ground_truth,165,2,Fp2,0,53,0.0,0.212,825.0,825.212,0.212,,
manual_ground_truth_w0165_c15_i000,manual_ground_truth,165,15,F8,0,53,0.0,0.212,825.0,825.212,0.212,,
manual_ground_truth_w0165_c32_i000,manual_ground_truth,165,32,T7,0,53,0.0,0.212,825.0,825.212,0.212,,
manual_ground_truth_w0165_c33_i000,manual_ground_truth,165,33,T8,0,53,0.0,0.212,825.0,825.212,0.212,,
manual_ground_truth_w0166_c02_i000,manual_ground_truth,166,2,Fp2,0,178,0.0,0.712,830.0,830.712,0.712,,
manual_ground_truth_w0166_c15_i000,manual_ground_truth,166,15,F8,0,178,0.0,0.712,830.0,830.712,0.712,,
manual_ground_truth_w0173_c01_i002,manual_ground_truth,173,1,Fp1,2484,2500,9.936,10.0,874.936,875.0,0.06400000000000006,,
manual_ground_truth_w0173_c02_i002,manual_ground_truth,173,2,Fp2,2484,2500,9.936,10.0,874.936,875.0,0.06400000000000006,,
manual_ground_truth_w0173_c14_i002,manual_ground_truth,173,14,F7,2484,2500,9.936,10.0,874.936,875.0,0.06400000000000006,,
manual_ground_truth_w0173_c15_i002,manual_ground_truth,173,15,F8,2484,2500,9.936,10.0,874.936,875.0,0.06400000000000006,,
manual_ground_truth_w0173_c32_i002,manual_ground_truth,173,32,T7,2484,2500,9.936,10.0,874.936,875.0,0.06400000000000006,,
manual_ground_truth_w0173_c33_i002,manual_ground_truth,173,33,T8,2484,2500,9.936,10.0,874.936,875.0,0.06400000000000006,,
manual_ground_truth_w0182_c00_i000,manual_ground_truth,182,0,Fpz,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c03_i000,manual_ground_truth,182,3,AF3,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c04_i000,manual_ground_truth,182,4,AF4,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c05_i000,manual_ground_truth,182,5,AF7,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c06_i000,manual_ground_truth,182,6,AF8,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c08_i000,manual_ground_truth,182,8,F1,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c12_i000,manual_ground_truth,182,12,F5,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c16_i000,manual_ground_truth,182,16,FCz,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c17_i000,manual_ground_truth,182,17,FC1,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c18_i000,manual_ground_truth,182,18,FC2,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c19_i000,manual_ground_truth,182,19,FC3,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c20_i000,manual_ground_truth,182,20,FC4,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c21_i000,manual_ground_truth,182,21,FC5,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c22_i000,manual_ground_truth,182,22,FC6,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c23_i000,manual_ground_truth,182,23,FT7,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c24_i000,manual_ground_truth,182,24,FT8,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c26_i000,manual_ground_truth,182,26,C1,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c27_i000,manual_ground_truth,182,27,C2,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c30_i000,manual_ground_truth,182,30,C5,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c31_i000,manual_ground_truth,182,31,C6,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c34_i000,manual_ground_truth,182,34,CP1,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c35_i000,manual_ground_truth,182,35,CP2,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c36_i000,manual_ground_truth,182,36,CP3,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c37_i000,manual_ground_truth,182,37,CP4,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c38_i000,manual_ground_truth,182,38,CP5,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c39_i000,manual_ground_truth,182,39,CP6,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c40_i000,manual_ground_truth,182,40,TP7,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c41_i000,manual_ground_truth,182,41,TP8,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c42_i000,manual_ground_truth,182,42,Pz,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c43_i000,manual_ground_truth,182,43,P3,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c44_i000,manual_ground_truth,182,44,P4,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c45_i000,manual_ground_truth,182,45,P5,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c46_i000,manual_ground_truth,182,46,P6,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c47_i000,manual_ground_truth,182,47,P7,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c48_i000,manual_ground_truth,182,48,P8,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c49_i000,manual_ground_truth,182,49,POz,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c50_i000,manual_ground_truth,182,50,PO3,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c51_i000,manual_ground_truth,182,51,PO4,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c52_i000,manual_ground_truth,182,52,PO5,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c53_i000,manual_ground_truth,182,53,PO6,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c54_i000,manual_ground_truth,182,54,PO7,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c55_i000,manual_ground_truth,182,55,PO8,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c56_i000,manual_ground_truth,182,56,Oz,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c57_i000,manual_ground_truth,182,57,O1,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0182_c58_i000,manual_ground_truth,182,58,O2,2361,2500,9.444,10.0,919.444,920.0,0.5559999999999992,,
manual_ground_truth_w0183_c00_i000,manual_ground_truth,183,0,Fpz,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c03_i000,manual_ground_truth,183,3,AF3,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c04_i000,manual_ground_truth,183,4,AF4,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c05_i000,manual_ground_truth,183,5,AF7,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c06_i000,manual_ground_truth,183,6,AF8,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c08_i000,manual_ground_truth,183,8,F1,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c12_i000,manual_ground_truth,183,12,F5,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c17_i000,manual_ground_truth,183,17,FC1,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c18_i000,manual_ground_truth,183,18,FC2,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c19_i000,manual_ground_truth,183,19,FC3,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c20_i000,manual_ground_truth,183,20,FC4,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c21_i000,manual_ground_truth,183,21,FC5,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c22_i000,manual_ground_truth,183,22,FC6,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c23_i000,manual_ground_truth,183,23,FT7,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c24_i000,manual_ground_truth,183,24,FT8,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c26_i000,manual_ground_truth,183,26,C1,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c27_i000,manual_ground_truth,183,27,C2,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c30_i000,manual_ground_truth,183,30,C5,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c34_i000,manual_ground_truth,183,34,CP1,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c35_i000,manual_ground_truth,183,35,CP2,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c36_i000,manual_ground_truth,183,36,CP3,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c37_i000,manual_ground_truth,183,37,CP4,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c38_i000,manual_ground_truth,183,38,CP5,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c39_i000,manual_ground_truth,183,39,CP6,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c40_i000,manual_ground_truth,183,40,TP7,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c41_i000,manual_ground_truth,183,41,TP8,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c42_i000,manual_ground_truth,183,42,Pz,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c43_i000,manual_ground_truth,183,43,P3,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c44_i000,manual_ground_truth,183,44,P4,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c45_i000,manual_ground_truth,183,45,P5,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c46_i000,manual_ground_truth,183,46,P6,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c47_i000,manual_ground_truth,183,47,P7,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c48_i000,manual_ground_truth,183,48,P8,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c49_i000,manual_ground_truth,183,49,POz,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c50_i000,manual_ground_truth,183,50,PO3,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c51_i000,manual_ground_truth,183,51,PO4,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c52_i000,manual_ground_truth,183,52,PO5,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c53_i000,manual_ground_truth,183,53,PO6,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c54_i000,manual_ground_truth,183,54,PO7,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c55_i000,manual_ground_truth,183,55,PO8,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c56_i000,manual_ground_truth,183,56,Oz,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c57_i000,manual_ground_truth,183,57,O1,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0183_c58_i000,manual_ground_truth,183,58,O2,1111,1329,4.444,5.316,919.444,920.316,0.8719999999999999,,
manual_ground_truth_w0184_c00_i000,manual_ground_truth,184,0,Fpz,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c03_i000,manual_ground_truth,184,3,AF3,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c04_i000,manual_ground_truth,184,4,AF4,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c05_i000,manual_ground_truth,184,5,AF7,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c06_i000,manual_ground_truth,184,6,AF8,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c08_i000,manual_ground_truth,184,8,F1,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c09_i000,manual_ground_truth,184,9,F2,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c12_i000,manual_ground_truth,184,12,F5,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c13_i000,manual_ground_truth,184,13,F6,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c15_i000,manual_ground_truth,184,15,F8,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c16_i000,manual_ground_truth,184,16,FCz,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c17_i000,manual_ground_truth,184,17,FC1,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c18_i000,manual_ground_truth,184,18,FC2,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c19_i000,manual_ground_truth,184,19,FC3,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c20_i000,manual_ground_truth,184,20,FC4,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c21_i000,manual_ground_truth,184,21,FC5,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c22_i000,manual_ground_truth,184,22,FC6,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c23_i000,manual_ground_truth,184,23,FT7,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c24_i000,manual_ground_truth,184,24,FT8,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c25_i000,manual_ground_truth,184,25,Cz,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c26_i000,manual_ground_truth,184,26,C1,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c27_i000,manual_ground_truth,184,27,C2,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c28_i000,manual_ground_truth,184,28,C3,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c29_i000,manual_ground_truth,184,29,C4,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c30_i000,manual_ground_truth,184,30,C5,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c31_i000,manual_ground_truth,184,31,C6,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c32_i000,manual_ground_truth,184,32,T7,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c34_i000,manual_ground_truth,184,34,CP1,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c35_i000,manual_ground_truth,184,35,CP2,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c36_i000,manual_ground_truth,184,36,CP3,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c37_i000,manual_ground_truth,184,37,CP4,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c38_i000,manual_ground_truth,184,38,CP5,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c39_i000,manual_ground_truth,184,39,CP6,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c40_i000,manual_ground_truth,184,40,TP7,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c41_i000,manual_ground_truth,184,41,TP8,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c42_i000,manual_ground_truth,184,42,Pz,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c43_i000,manual_ground_truth,184,43,P3,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c44_i000,manual_ground_truth,184,44,P4,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c45_i000,manual_ground_truth,184,45,P5,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c46_i000,manual_ground_truth,184,46,P6,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c47_i000,manual_ground_truth,184,47,P7,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c48_i000,manual_ground_truth,184,48,P8,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c49_i000,manual_ground_truth,184,49,POz,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c50_i000,manual_ground_truth,184,50,PO3,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c51_i000,manual_ground_truth,184,51,PO4,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c52_i000,manual_ground_truth,184,52,PO5,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c53_i000,manual_ground_truth,184,53,PO6,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c54_i000,manual_ground_truth,184,54,PO7,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c55_i000,manual_ground_truth,184,55,PO8,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c56_i000,manual_ground_truth,184,56,Oz,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c57_i000,manual_ground_truth,184,57,O1,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0184_c58_i000,manual_ground_truth,184,58,O2,0,79,0.0,0.316,920.0,920.316,0.316,,
manual_ground_truth_w0194_c32_i000,manual_ground_truth,194,32,T7,1547,2235,6.188,8.94,976.188,978.94,2.752,,
manual_ground_truth_w0194_c33_i000,manual_ground_truth,194,33,T8,1547,2235,6.188,8.94,976.188,978.94,2.752,,
